x, y, z
0.101071,0.852542,0.794606
0.9197,0.813028,0.19459
0.444374,0.654311,0.598653
0.0751537,0.836445,0.168717
0.92993,0.74066,0.928338
0.864465,0.123529,0.99675
0.556583,0.512961,0.0316216
0.389957,0.228105,0.918812
0.577732,0.708279,0.954098
0.38359,0.0772423,0.029878
0.586822,0.178313,0.88242
0.381427,0.098011,0.69545
0.576019,0.542387,0.349758
0.17468,0.617536,0.186197
0.343388,0.547471,0.926862
0.271726,0.411936,0.050392
0.268476,0.96852,0.563363
0.300109,0.358478,0.791468
0.218921,0.936209,0.499747
0.173007,0.319813,0.57699
0.202897,0.906621,0.755301
0.0853167,0.28805,0.853316
0.780764,0.86407,0.395702
0.130521,0.0387407,0.0132441
0.316747,0.382112,0.560749
0.243586,0.653856,0.972651
0.293978,0.922332,0.941171
0.857341,0.22244,0.299649
0.648808,0.44136,0.235858
0.148556,0.61438,0.555656
0.725546,0.817278,0.462278
0.480851,0.902593,0.750332
0.334164,0.683358,0.614398
0.729865,0.813882,0.653141
0.74311,0.130603,0.0352677
0.303825,0.37419,0.689123
0.276477,0.668165,0.611454
0.217648,0.525509,0.833896
0.517297,0.174317,0.275256
0.753154,0.322873,0.889637
0.308811,0.0484184,0.706914
0.771098,0.52928,0.609505
0.521377,0.863443,0.292854
0.135816,0.593296,0.106746
0.788955,0.336406,0.237349
0.824223,0.640232,0.611539
0.513402,0.916692,0.279532
0.124801,0.134356,0.805216
0.958697,0.651654,0.979531
0.233952,0.404807,0.302406
0.123589,0.713618,0.350824
0.830492,0.484705,0.880109
0.440011,0.00612638,0.743521
0.732878,0.141943,0.336817
0.839624,0.930898,0.673224
0.076974,0.75512,0.313456
0.688514,0.268466,0.230164
0.96822,0.393267,0.36452
0.773436,0.351963,0.0161725
0.752969,0.585914,0.420979
0.0553745,0.709503,0.134597
0.406199,0.540006,0.619305
0.286288,0.980011,0.625436
0.0298099,0.712895,0.767373
0.366627,0.55252,0.698272
0.0398514,0.629494,0.453392
0.353308,0.318008,0.721859
0.583472,0.286228,0.115125
0.947991,0.0596642,0.467088
0.964164,0.812633,0.0530029
0.385143,0.868008,0.762506
0.51974,0.274206,0.302512
0.139045,0.560496,0.282529
0.764477,0.590306,0.995425
0.531851,0.956933,0.547944
0.230122,0.996785,0.177439
0.683514,0.350091,0.495447
0.405373,0.933564,0.781674
0.520499,0.881555,0.841338
0.987587,0.845719,0.653971
0.0405904,0.230862,0.521979
0.803096,0.750603,0.796185
0.105608,0.889648,0.356681
0.388137,0.654122,0.946988
0.383562,0.185976,0.90392
0.931507,0.416098,0.900705
0.108945,0.0996122,0.250796
0.604391,0.504986,0.18436
0.386066,0.0254846,0.0659153
0.227404,0.0130722,0.911634
0.881375,0.0536625,0.142497
0.403354,0.856759,0.8931
0.199539,0.962372,0.782758
0.55622,0.350504,0.436872
0.503206,0.734066,0.622847
0.407126,0.665573,0.0389451
0.307381,0.774181,0.137682
0.558627,0.37891,0.643543
0.742987,0.764976,0.669029
0.808903,0.992379,0.6821
0.720537,0.873754,0.735762
0.863034,0.277108,0.592521
0.756136,0.476641,0.55489
0.538881,0.0328669,0.905392
0.975753,0.536073,0.639458
0.598601,0.943199,0.305031
0.637546,0.251031,0.0795498
0.776103,0.809657,0.458459
0.419646,0.552644,0.223434
0.0886735,0.361547,0.215813
0.770773,0.0820837,0.0895678
0.506535,0.945118,0.366677
0.0990583,0.701252,0.843322
0.653928,0.240112,0.876171
0.559352,0.215894,0.412266
0.198794,0.814486,0.355463
