x, y, z
0.159173,0.900904,0.354654
0.960001,0.449807,0.216209
0.26844,0.254649,0.926916
0.4133,0.531024,0.550199
0.601501,0.490576,0.0451962
0.733787,0.215533,0.330006
0.0267506,0.00776947,0.948215
0.473082,0.761683,0.160154
0.408733,0.720641,0.416937
0.736402,0.920922,0.470208
0.808269,0.0800941,0.371113
0.162924,0.0400952,0.82092
0.379129,0.308532,0.0755837
0.306048,0.721836,0.606594
0.856247,0.323337,0.0971701
0.901443,0.0571226,0.312704
0.231449,0.0838753,0.320471
0.179665,0.557999,0.0815111
0.339252,0.966732,0.802152
0.756189,0.703135,0.723074
0.226399,0.511408,0.803165
0.597512,0.674327,0.843264
0.41843,0.0534607,0.151799
0.494,0.359509,0.873635
0.100594,0.215757,0.196971
0.197789,0.117242,0.254029
0.510472,0.348666,0.337968
0.83094,0.528315,0.895968
0.912451,0.867567,0.862701
0.714603,0.623756,0.565835
0.437677,0.850153,0.0772391
0.240845,0.447664,0.751568
0.0841093,0.866093,0.805028
0.235909,0.360093,0.164537
0.109543,0.460687,0.380294
0.306514,0.658452,0.497494
0.560609,0.168919,0.846144
0.898577,0.99986,0.374458
0.794545,0.91231,0.242026
0.657244,0.626914,0.865781
0.223081,0.0645902,0.715935
0.300323,0.305436,0.163595
0.0518871,0.389545,0.0296906
0.856915,0.625454,0.389784
0.0214515,0.734996,0.850472
0.401745,0.0415101,0.508923
0.899239,0.602118,0.677842
0.745534,0.500698,0.677926
0.119843,0.295242,0.590011
0.361869,0.952487,0.216923
0.227648,0.175563,0.28151
0.943585,0.475888,0.58695
0.107183,0.527775,0.976495
0.136873,0.384689,0.601948
0.526653,0.406125,0.336945
0.377352,0.808015,0.378476
0.886053,0.707125,0.980574
0.563895,0.452509,0.481269
0.241594,0.572346,0.776513
0.831607,0.93422,0.728997
0.0485294,0.161871,0.904566
0.330043,0.105456,0.380454
0.916993,0.212639,0.90823
0.893487,0.349513,0.292919
0.495436,0.876171,0.699061
0.832381,0.2533,0.506947
0.210813,0.139316,0.214144
0.191409,0.703248,0.666582
0.672678,0.944844,0.238934
0.450232,0.775806,0.172587
0.178186,0.824982,0.335026
0.0827528,0.155023,0.440481
0.463364,0.0720438,0.653223
0.371437,0.965503,0.00263281
0.664356,0.460939,0.878803
0.363416,0.293324,0.132092
0.870363,0.504155,0.271457
0.0844359,0.695563,0.974705
0.751018,0.368242,0.919549
0.989951,0.817431,0.695999
0.163106,0.995617,0.520979
0.497974,0.0783415,0.675899
0.938612,0.541577,0.748017
0.591732,0.913014,0.71352
0.594366,0.57737,0.174459
0.473169,0.940786,0.467778
0.605272,0.811149,0.971933
0.876728,0.895586,0.667497
0.851434,0.646604,0.0357372
0.770983,0.636554,0.853168
0.466982,0.79966,0.848785
0.987961,0.297791,0.927155
0.663963,0.236403,0.468732
0.411758,0.828007,0.381725
0.125499,0.422501,0.959116
0.299958,0.89567,0.899902
0.767585,0.500941,0.710826
0.739669,0.377671,0.606636
0.407165,0.229105,0.253239
0.442903,8.7524e-05,0.889793
